time_s,pos_x_m,pos_y_m,pos_z_m,pitch_rad,alpha_rad,cg_body_x_m,cg_body_y_m,cg_body_z_m,nozzle_angle_rad,thrust_normalized,thrust_N,cp_from_nose_m,Fg_x_N,Fg_z_N,F_aero_x_N,F_aero_z_N,NormalForceAero_N,AxialForceAero_N,Drag_N,Lift_N
43.7666666666667,30.7935879895773,0,3890.74876684967,1.57056725820364,0.00449150084532379,3.920757,0,0,-0.00141443057704805,0.916661582437935,25299.859675287,1.3055092,-14127.8396370622,3.23624437979265,-913.375314279077,32.5170329528976,32.5170329528976,-913.375314279077,913.375314279077,32.5170329528976
43.7833333333333,30.8099982045425,0,3894.22600404401,1.57056738815965,0.00448907387092725,3.920737,0,0,-0.00141471277311157,0.916700070388355,25300.9219427186,1.3055092,-14126.189906324,3.23403069487049,-914.080789553921,32.5245644546308,32.5245644546308,-914.080789553921,914.080789553921,32.5245644546308
43.8,30.8264088658334,0,3897.70522020197,1.57056751784796,0.00448664848382472,3.920718,0,0,-0.00141499426566611,0.916738566148059,25301.9844256864,1.3055092,-14124.539372205,3.2318210361604,-914.786322259819,32.5320823657868,32.5320823657868,-914.786322259819,914.786322259819,32.5320823657868
43.8166666666667,30.8428199726991,0,3901.18641596347,1.57056764728943,0.00448422470352414,3.920698,0,0,-0.00141527520235251,0.916777069703849,25303.0471238262,1.3055092,-14122.890030209,3.22961556410622,-915.491911689107,32.5395868257633,32.5395868257633,-915.491911689107,915.491911689107,32.5395868257633
43.8333333333333,30.859231524379,0,3904.66959192106,1.57056777647349,0.0044818025174708,3.920679,0,0,-0.00141555547486458,0.91681558104233,25304.1100367683,1.3055092,-14121.2394857341,3.22741387927716,-916.197557312659,32.5470777486061,32.5470777486061,-916.197557312659,916.197557312659,32.5470777486061
43.85,30.875643520119,0,3908.15474869126,1.57056790540952,0.00447938193350984,3.920659,0,0,-0.00141583515656947,0.916854100150191,25305.1731641453,1.3055092,-14119.5889360824,3.22521612178303,-916.903258489859,32.5545551920996,32.5545551920996,-916.903258489859,916.903258489859,32.5545551920996
43.8666666666667,30.8920559591718,0,3911.64188691457,1.57056803409634,0.0044769629487101,3.92064,0,0,-0.00141611419856977,0.916892627014209,25306.2365055922,1.3055092,-14117.9395785511,3.22302258045804,-917.609014622068,32.5620191370436,32.5620191370436,-917.609014622068,917.609014622068,32.5620191370436
43.8833333333333,30.9084688407806,0,3915.13100718409,1.57056816252611,0.00447454555356948,3.92062,0,0,-0.00141639258760535,0.916931161505673,25307.3000575566,1.3055092,-14116.2890185456,3.22083281783031,-918.314825115439,32.5694695172132,32.5694695172132,-918.314825115439,918.314825115439,32.5694695172132
43.9,30.9248821641955,0,3918.62211011679,1.57056829071728,0.00447212976545747,3.920601,0,0,-0.00141667042010568,0.916969599924074,25308.3609579044,1.3055092,-14114.6396506587,3.21864711867677,-919.020689154033,32.5769064537671,32.5769064537671,-919.020689154033,919.020689154033,32.5769064537671
43.9166666666667,30.941295928673,0,3922.11519635315,1.57056841869162,0.00446971560468139,3.920581,0,0,-0.00141694773909223,0.917008045851972,25309.4220655144,1.3055092,-14112.9890803011,3.2164646285759,-919.726606016211,32.584330092753,32.584330092753,-919.726606016211,919.726606016211,32.584330092753
43.9333333333333,30.9577101334602,0,3925.61026648624,1.57056854643209,0.0044673030524648,3.920562,0,0,-0.00141722440273303,0.917046499461749,25310.4833851443,1.3055092,-14111.3385047686,3.21428585991171,-920.432575078233,32.5917402997073,32.5917402997073,-920.432575078233,920.432575078233,32.5917402997073
43.95,30.9741247778104,0,3929.10732113309,1.57056867393085,0.00446489209928612,3.920542,0,0,-0.00141750042236396,0.917084960740072,25311.544916426,1.3055092,-14109.6891213517,3.21211119473594,-921.138595758505,32.5991370085365,32.5991370085365,-921.138595758505,921.138595758505,32.5991370085365
43.9666666666667,30.9905398609838,0,3932.60636093467,1.5705688012084,0.0044624827641226,3.920523,0,0,-0.00141777589228776,0.917123429673688,25312.6066589938,1.3055092,-14108.0385354691,3.20993979744956,-921.844667355935,32.6065203566678,32.6065203566678,-921.844667355935,921.844667355935,32.6065203566678
43.9833333333333,31.0069553822307,0,3936.10738648451,1.5705689282479,0.00446007502813561,3.920504,0,0,-0.00141805069842923,0.917161906249155,25313.6686124767,1.3055092,-14106.3887426044,3.20777235867767,-922.550789358019,32.6138902128001,32.6138902128001,-922.550789358019,922.550789358019,32.6138902128001
44,31.0233713408081,0,3939.61039840014,1.57056905505005,0.00445766889054381,3.920484,0,0,-0.00141832489997852,0.917200390453111,25314.7307765059,1.3055092,-14104.7385454691,3.20560859498654,-923.256961094613,32.6212465715025,32.6212465715025,-923.256961094613,923.256961094613,32.6212465715025
